Employee ID,Age,Attrition,BusinessTravel,Department,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DistanceFromHome
1150,27,0,Travel_Rarely,Research & Development,Other,4,Male,2,1,1,Divorced,4066,No,7,3,7,7,0,7,19
1151,35,0,Travel_Rarely,Research & Development,Life Sciences,2,Male,4,2,1,Married,5208,No,16,3,16,15,1,10,18
1152,28,0,Travel_Rarely,Research & Development,Medical,2,Female,1,2,1,Divorced,4877,No,6,2,5,3,0,0,27
1153,21,0,Travel_Rarely,Research & Development,Medical,3,Male,3,1,4,Single,3117,No,3,3,2,2,2,2,5
1154,18,1,Travel_Frequently,Sales,Medical,2,Female,3,1,4,Single,1569,Yes,0,4,0,0,0,0,3
1155,47,0,Travel_Rarely,Human Resources,Life Sciences,4,Female,3,5,3,Married,19658,No,27,3,5,2,1,0,26
1156,39,0,Travel_Rarely,Research & Development,Medical,3,Male,2,2,3,Divorced,3069,No,11,3,10,8,0,7,3
1157,40,0,Travel_Rarely,Research & Development,Life Sciences,1,Female,2,3,3,Married,10435,No,18,3,18,15,14,12,15
1158,35,0,Non-Travel,Research & Development,Life Sciences,3,Female,3,2,3,Married,4148,No,15,3,14,11,2,9,8
1159,37,0,Travel_Rarely,Research & Development,Life Sciences,3,Male,3,2,3,Married,5768,No,9,2,4,3,0,2,19
1160,39,0,Travel_Frequently,Research & Development,Medical,1,Female,3,2,3,Single,5042,No,10,1,9,2,3,8,4
1161,45,0,Travel_Rarely,Research & Development,Other,4,Female,2,2,4,Divorced,5770,No,10,3,10,7,3,9,2
1162,38,0,Travel_Rarely,Research & Development,Medical,4,Female,2,3,3,Married,7756,Yes,10,4,5,4,0,2,2
1163,35,1,Travel_Rarely,Sales,Medical,4,Male,2,3,1,Married,10306,No,15,3,13,12,6,0,10
1164,37,0,Travel_Rarely,Research & Development,Medical,2,Female,3,1,2,Married,3936,No,8,1,8,4,7,7,10
1165,40,0,Travel_Rarely,Research & Development,Life Sciences,3,Female,3,3,4,Single,7945,Yes,18,2,4,2,3,3,16
1166,44,0,Travel_Frequently,Human Resources,Human Resources,1,Male,3,2,4,Married,5743,Yes,14,3,10,7,0,2,1
1167,48,0,Travel_Frequently,Research & Development,Medical,3,Male,2,4,4,Married,15202,No,23,3,2,2,2,2,4
1168,35,1,Travel_Rarely,Sales,Medical,1,Male,1,2,4,Divorced,5440,Yes,7,2,2,2,2,2,15
1169,24,0,Travel_Frequently,Research & Development,Technical Degree,1,Female,3,1,4,Single,3760,Yes,6,3,6,3,1,3,2
1170,27,0,Travel_Rarely,Research & Development,Medical,2,Female,4,1,3,Married,3517,No,5,3,3,2,0,2,8
1171,27,0,Travel_Frequently,Research & Development,Medical,4,Male,3,1,4,Single,2580,No,6,2,4,2,1,2,2
1172,40,1,Travel_Rarely,Research & Development,Life Sciences,1,Male,3,1,1,Single,2166,Yes,10,1,4,2,0,3,7
1173,29,0,Travel_Rarely,Sales,Medical,3,Male,2,2,3,Single,5869,No,8,3,5,2,1,4,10
1174,36,0,Travel_Rarely,Research & Development,Life Sciences,2,Female,3,3,1,Married,8008,No,9,3,3,2,0,2,5
1175,25,0,Travel_Frequently,Research & Development,Life Sciences,4,Male,4,2,3,Divorced,5206,No,7,3,7,7,0,7,2
1176,39,0,Travel_Rarely,Research & Development,Medical,4,Male,3,2,2,Married,5295,No,7,3,5,4,1,0,12
1177,49,0,Travel_Rarely,Research & Development,Other,1,Female,3,4,2,Married,16413,No,27,3,4,2,1,2,22
1178,50,0,Travel_Rarely,Research & Development,Life Sciences,4,Female,2,3,1,Divorced,13269,No,19,3,14,11,1,11,17
1179,20,0,Travel_Rarely,Sales,Medical,3,Female,3,1,3,Single,2783,No,2,3,2,2,2,2,2
1180,34,0,Travel_Rarely,Research & Development,Life Sciences,4,Female,3,2,2,Divorced,5433,No,11,3,11,8,7,9,3
1181,36,0,Travel_Rarely,Research & Development,Life Sciences,1,Male,3,1,2,Single,2013,No,15,3,4,3,1,3,7
1182,49,0,Travel_Rarely,Research & Development,Life Sciences,3,Female,2,4,3,Married,13966,Yes,30,3,15,11,2,12,6
1183,36,0,Non-Travel,Research & Development,Medical,4,Female,2,2,3,Married,4374,No,4,3,3,2,1,2,1
1184,36,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,4,2,1,Divorced,6842,No,13,3,5,4,0,4,3
1185,54,0,Travel_Rarely,Research & Development,Medical,2,Female,3,4,3,Married,17426,No,36,3,10,8,4,7,22
1186,43,0,Travel_Rarely,Research & Development,Life Sciences,3,Male,2,4,3,Married,17603,No,14,3,14,10,6,11,15
1187,35,1,Travel_Frequently,Sales,Other,4,Male,3,2,4,Single,4581,Yes,13,4,11,9,6,7,12
1188,38,0,Travel_Frequently,Research & Development,Life Sciences,4,Male,3,2,4,Married,4735,No,19,4,13,11,2,9,1
1189,29,0,Travel_Rarely,Sales,Medical,1,Male,2,2,2,Divorced,4187,Yes,10,2,10,0,0,9,5
1190,33,0,Travel_Rarely,Sales,Medical,4,Male,3,2,4,Divorced,5505,No,6,3,6,2,0,4,2
1191,32,0,Travel_Rarely,Research & Development,Medical,4,Male,3,2,2,Divorced,5470,No,10,2,9,5,1,6,2
1192,31,0,Travel_Rarely,Sales,Life Sciences,1,Female,3,2,4,Married,5476,No,10,3,10,0,0,2,5
1193,49,0,Travel_Rarely,Research & Development,Medical,4,Female,3,1,1,Divorced,2587,Yes,17,2,2,2,2,2,16
1194,38,0,Travel_Frequently,Research & Development,Medical,4,Female,2,1,2,Single,2440,No,4,3,4,3,3,3,2
1195,47,0,Travel_Rarely,Sales,Life Sciences,2,Female,4,4,2,Divorced,15972,No,29,3,3,2,1,2,2
1196,49,0,Travel_Rarely,Research & Development,Life Sciences,3,Male,3,4,3,Single,15379,No,23,3,8,7,0,0,1
1197,41,0,Travel_Rarely,Sales,Life Sciences,4,Male,3,3,3,Single,7082,Yes,21,3,2,0,0,2,23
1198,20,0,Travel_Rarely,Sales,Life Sciences,4,Male,3,1,1,Single,2728,No,2,3,2,2,0,2,9
1199,33,0,Non-Travel,Sales,Life Sciences,3,Female,3,2,4,Divorced,5368,Yes,7,3,6,5,1,2,16
1200,36,0,Travel_Rarely,Research & Development,Life Sciences,1,Male,3,2,3,Married,5347,No,10,2,3,2,0,2,26
1201,44,0,Travel_Rarely,Human Resources,Life Sciences,3,Female,3,1,4,Divorced,3195,Yes,8,3,2,2,2,2,1
1202,23,1,Travel_Rarely,Research & Development,Medical,4,Male,2,1,3,Single,3989,Yes,5,3,5,4,1,2,8
1203,38,0,Travel_Rarely,Research & Development,Medical,4,Female,3,1,3,Married,3306,No,7,2,0,0,0,0,4
1204,53,0,Travel_Rarely,Research & Development,Medical,2,Male,4,3,4,Married,7005,No,11,3,4,3,1,2,24
1205,48,1,Travel_Frequently,Sales,Medical,4,Female,3,1,3,Married,2655,Yes,19,3,9,7,7,7,7
1206,32,1,Travel_Rarely,Research & Development,Life Sciences,4,Male,3,1,2,Single,1393,No,1,3,1,0,0,0,2
1207,26,0,Non-Travel,Research & Development,Medical,4,Male,3,1,4,Single,2570,No,7,3,7,7,5,7,7
1208,55,0,Travel_Rarely,Research & Development,Technical Degree,1,Male,2,1,2,Divorced,3537,No,8,3,4,2,1,2,22
1209,34,0,Travel_Rarely,Research & Development,Medical,2,Male,2,2,4,Married,3986,No,15,4,15,10,4,13,5
1210,60,0,Travel_Rarely,Research & Development,Medical,3,Male,1,3,4,Divorced,10883,No,19,4,1,0,0,0,1
1211,33,0,Travel_Rarely,Research & Development,Medical,2,Male,4,1,2,Married,2028,No,14,3,14,11,2,13,21
1212,37,0,Travel_Frequently,Sales,Medical,3,Male,1,2,4,Divorced,9525,No,6,2,6,3,1,3,1
1213,34,0,Travel_Rarely,Research & Development,Life Sciences,2,Female,2,1,4,Married,2929,No,10,3,10,9,8,7,19
1214,23,1,Travel_Rarely,Sales,Life Sciences,3,Male,3,1,4,Divorced,2275,Yes,3,3,3,2,0,2,7
1215,44,0,Travel_Rarely,Research & Development,Life Sciences,3,Female,4,3,4,Married,7879,Yes,9,3,8,7,6,7,2
1216,35,0,Travel_Frequently,Research & Development,Medical,1,Male,2,1,4,Single,4930,Yes,6,4,5,4,1,4,2
1217,43,0,Travel_Rarely,Sales,Medical,4,Male,3,2,4,Married,7847,Yes,10,3,10,9,8,8,2
1218,24,0,Travel_Rarely,Research & Development,Medical,3,Male,4,1,3,Married,4401,No,5,3,5,3,0,4,9
1219,41,0,Travel_Rarely,Sales,Marketing,4,Male,3,3,3,Single,9241,No,10,3,10,8,8,7,6
1220,29,0,Travel_Rarely,Research & Development,Medical,4,Female,3,1,3,Married,2974,No,9,3,5,3,1,2,9
1221,36,0,Travel_Rarely,Sales,Life Sciences,3,Female,3,2,4,Single,4502,No,17,2,13,7,6,7,2
1222,45,0,Non-Travel,Research & Development,Life Sciences,3,Male,2,3,3,Married,10748,No,25,2,23,15,14,4,1
1223,24,1,Travel_Rarely,Human Resources,Human Resources,4,Male,1,1,3,Married,1555,No,1,3,1,0,0,0,22
1224,47,1,Travel_Frequently,Sales,Life Sciences,3,Male,1,4,3,Married,12936,No,25,1,23,5,14,10,9
1225,26,0,Travel_Rarely,Research & Development,Medical,4,Male,1,1,3,Married,2305,No,3,4,3,2,0,2,17
1226,45,0,Travel_Rarely,Research & Development,Technical Degree,4,Female,2,4,2,Single,16704,No,21,3,21,6,8,6,28
1227,32,0,Travel_Frequently,Research & Development,Life Sciences,1,Male,3,1,3,Married,3433,No,10,2,5,2,1,3,10
1228,31,0,Travel_Rarely,Research & Development,Life Sciences,2,Male,3,1,3,Married,3477,No,6,4,5,2,0,3,2
1229,41,0,Non-Travel,Human Resources,Human Resources,3,Male,1,2,2,Married,6430,No,10,3,3,2,1,2,4
1230,40,0,Travel_Rarely,Research & Development,Life Sciences,2,Female,3,2,1,Married,6516,Yes,18,3,1,0,0,0,8
1231,24,0,Travel_Rarely,Research & Development,Medical,2,Male,3,1,1,Divorced,3907,No,6,4,6,2,1,2,29
1232,46,0,Travel_Rarely,Research & Development,Life Sciences,3,Male,3,2,2,Single,5562,No,19,3,10,7,0,9,13
1233,35,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,3,2,3,Married,6883,No,17,3,7,7,0,7,27
1234,30,0,Travel_Rarely,Research & Development,Life Sciences,2,Male,3,1,4,Married,2862,No,10,2,10,0,0,8,16
1235,47,0,Non-Travel,Sales,Marketing,3,Male,3,2,2,Married,4978,No,4,1,1,0,0,0,2
1236,46,0,Travel_Rarely,Sales,Life Sciences,3,Male,3,3,4,Divorced,10368,Yes,13,2,10,6,0,3,2
1237,36,1,Travel_Rarely,Sales,Marketing,2,Male,2,2,1,Divorced,6134,Yes,16,3,2,2,2,2,13
1238,32,1,Travel_Rarely,Sales,Life Sciences,1,Male,1,2,2,Single,6735,No,10,3,0,0,0,0,1
1239,23,0,Travel_Rarely,Research & Development,Medical,3,Female,3,1,2,Single,3295,No,3,1,3,2,1,2,4
1240,31,0,Travel_Frequently,Research & Development,Technical Degree,4,Female,3,2,4,Single,5238,No,9,2,5,4,1,4,24
1241,39,0,Non-Travel,Research & Development,Life Sciences,4,Male,3,2,4,Married,6472,Yes,9,3,9,8,5,8,1
1242,32,0,Travel_Rarely,Sales,Life Sciences,4,Male,1,3,3,Married,9610,No,10,1,4,3,0,2,19
1243,40,0,Travel_Rarely,Sales,Medical,2,Male,3,5,2,Single,19833,No,21,2,21,8,12,8,7
1244,45,0,Travel_Rarely,Human Resources,Life Sciences,3,Female,1,3,3,Married,9756,No,9,4,5,0,0,3,4
1245,30,0,Travel_Frequently,Research & Development,Technical Degree,4,Female,2,1,1,Single,4968,No,10,3,9,7,0,7,2
1246,24,0,Travel_Frequently,Human Resources,Medical,1,Male,3,1,4,Married,2145,No,3,3,2,2,2,1,10
1247,30,1,Travel_Frequently,Human Resources,Human Resources,3,Female,2,1,4,Divorced,2180,No,6,2,4,2,1,2,8
1248,31,0,Travel_Rarely,Sales,Technical Degree,1,Male,3,2,3,Married,8346,No,6,3,5,2,0,2,5
1249,27,0,Travel_Rarely,Research & Development,Medical,3,Female,3,1,4,Single,3445,No,6,2,6,2,1,4,8
1250,29,1,Travel_Rarely,Sales,Marketing,2,Female,1,1,2,Single,2760,No,2,3,2,2,2,2,9
1251,29,0,Travel_Frequently,Research & Development,Life Sciences,4,Male,4,2,3,Single,6294,Yes,10,4,3,2,0,2,1
1252,30,0,Travel_Rarely,Sales,Marketing,3,Male,2,3,1,Divorced,7140,No,12,3,7,7,1,7,15
1253,34,0,Travel_Rarely,Research & Development,Medical,4,Male,4,1,4,Married,2932,Yes,6,3,5,0,1,2,2
1254,33,0,Non-Travel,Sales,Marketing,4,Female,3,2,2,Single,5147,No,13,2,11,7,1,7,2
1255,49,0,Travel_Rarely,Sales,Marketing,4,Female,3,2,4,Single,4507,No,8,4,5,1,0,4,11
1256,33,1,Travel_Rarely,Sales,Life Sciences,1,Female,3,3,1,Single,8564,Yes,11,2,0,0,0,0,16
1257,38,0,Travel_Frequently,Research & Development,Medical,3,Female,2,1,2,Married,2468,No,9,2,6,1,0,5,2
1258,31,1,Travel_Rarely,Sales,Marketing,1,Male,3,3,3,Married,8161,No,10,3,1,0,0,0,16
1259,29,0,Travel_Rarely,Research & Development,Technical Degree,4,Female,2,1,1,Divorced,2109,No,1,3,1,0,0,0,4
1260,30,0,Travel_Rarely,Research & Development,Life Sciences,3,Male,4,2,3,Married,5294,No,10,3,7,0,1,7,16
1261,32,0,Non-Travel,Research & Development,Technical Degree,2,Male,3,1,2,Single,2718,No,12,3,7,7,0,7,5
1262,38,0,Travel_Rarely,Research & Development,Medical,2,Male,1,2,4,Married,5811,Yes,15,3,1,0,1,0,18
1263,43,1,Travel_Frequently,Research & Development,Technical Degree,3,Male,2,1,3,Married,2437,Yes,6,3,1,0,0,0,17
1264,42,0,Travel_Rarely,Research & Development,Medical,2,Male,3,1,2,Divorced,2766,No,7,2,5,3,0,4,12
1265,55,0,Travel_Rarely,Research & Development,Medical,3,Male,2,5,1,Married,19038,No,34,3,1,0,0,0,2
1266,33,0,Non-Travel,Research & Development,Technical Degree,4,Male,3,2,2,Divorced,3055,No,11,2,9,8,1,7,4
1267,41,0,Travel_Rarely,Research & Development,Life Sciences,3,Male,3,1,1,Divorced,2289,No,5,3,5,3,0,4,9
1268,34,0,Non-Travel,Sales,Life Sciences,4,Male,3,2,3,Divorced,4001,Yes,15,3,15,14,0,7,10
1269,53,0,Non-Travel,Research & Development,Medical,1,Female,2,4,3,Married,12965,Yes,27,2,3,2,0,2,1
1270,43,0,Travel_Rarely,Human Resources,Life Sciences,2,Male,3,1,4,Single,3539,No,10,3,9,7,1,8,2
1271,34,0,Travel_Rarely,Sales,Life Sciences,4,Female,1,2,4,Single,6029,No,6,3,2,2,2,2,3
1272,21,1,Travel_Rarely,Sales,Marketing,2,Male,3,1,2,Single,2679,No,1,3,1,0,1,0,7
1273,38,0,Travel_Rarely,Research & Development,Other,4,Female,2,1,3,Married,3702,No,5,3,5,4,0,4,6
1274,22,1,Travel_Rarely,Research & Development,Medical,3,Female,3,1,1,Married,2398,Yes,1,3,1,0,0,0,8
1275,31,0,Travel_Rarely,Sales,Marketing,1,Female,2,2,4,Married,5468,No,13,3,12,7,5,7,29
1276,51,0,Travel_Rarely,Research & Development,Technical Degree,1,Female,3,3,3,Married,13116,No,15,3,2,2,2,2,3
1277,37,0,Travel_Rarely,Sales,Marketing,2,Male,2,2,2,Married,4189,No,5,3,5,2,0,3,9
1278,46,0,Travel_Rarely,Research & Development,Medical,3,Male,3,5,4,Divorced,19328,Yes,24,3,2,1,2,2,2
1279,36,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,3,3,1,Married,8321,Yes,15,3,12,8,5,7,10
1280,44,1,Travel_Frequently,Research & Development,Medical,3,Male,3,1,2,Divorced,2342,Yes,6,2,5,3,2,3,1
1281,37,0,Travel_Rarely,Human Resources,Other,3,Male,3,2,2,Divorced,4071,No,19,2,10,0,4,7,8
1282,35,1,Travel_Rarely,Sales,Life Sciences,3,Male,3,2,4,Single,5813,Yes,10,3,10,7,7,7,27
1283,33,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,4,1,1,Married,3143,No,14,3,10,8,7,6,8
1284,28,0,Travel_Rarely,Research & Development,Life Sciences,3,Male,3,1,4,Married,2044,No,5,4,5,3,0,3,1
1285,39,0,Travel_Rarely,Research & Development,Medical,3,Male,3,3,3,Single,13464,No,9,3,4,3,2,2,10
1286,46,0,Non-Travel,Sales,Life Sciences,2,Male,2,2,2,Single,7991,No,6,3,2,2,2,2,26
1287,40,0,Travel_Rarely,Research & Development,Life Sciences,3,Female,3,1,1,Married,3377,No,7,2,4,3,0,2,2
1288,42,0,Travel_Rarely,Research & Development,Medical,2,Male,4,2,1,Married,5538,No,10,2,0,0,0,0,13
1289,35,0,Non-Travel,Research & Development,Medical,2,Male,3,2,4,Divorced,5762,No,15,3,7,7,1,7,2
1290,38,0,Non-Travel,Human Resources,Human Resources,1,Male,3,1,2,Divorced,2592,No,13,3,11,10,3,8,2
1291,34,1,Travel_Frequently,Research & Development,Life Sciences,4,Male,3,2,1,Married,5346,No,11,2,7,1,0,7,9
1292,37,1,Travel_Rarely,Research & Development,Medical,4,Male,3,2,1,Single,4213,No,10,1,10,3,0,8,10
1293,39,0,Travel_Frequently,Sales,Life Sciences,3,Male,3,2,4,Divorced,4127,No,7,3,2,1,2,2,20
1294,43,0,Non-Travel,Research & Development,Life Sciences,1,Male,3,1,3,Single,2438,No,7,2,3,2,1,2,9
1295,41,0,Travel_Rarely,Research & Development,Life Sciences,2,Male,4,2,2,Single,6870,No,11,1,3,2,1,2,5
1296,41,0,Travel_Rarely,Sales,Marketing,3,Female,3,3,3,Divorced,10447,Yes,23,4,22,14,13,5,4
1297,30,0,Travel_Rarely,Research & Development,Medical,1,Female,3,3,3,Single,9667,No,9,3,7,7,0,2,10
1298,26,1,Travel_Rarely,Human Resources,Medical,4,Female,3,1,2,Married,2148,Yes,6,3,5,1,1,4,20
1299,46,1,Travel_Rarely,Research & Development,Medical,4,Female,3,2,2,Married,8926,No,13,4,9,7,3,7,21
1300,40,0,Travel_Rarely,Research & Development,Life Sciences,3,Female,3,2,4,Divorced,6513,No,12,3,5,3,0,3,1
1301,34,0,Travel_Rarely,Sales,Technical Degree,2,Male,4,2,3,Married,6799,No,10,3,10,8,4,8,8
1302,58,0,Non-Travel,Sales,Medical,2,Male,3,4,2,Divorced,16291,No,37,2,16,9,14,14,2
1303,35,0,Travel_Rarely,Research & Development,Medical,2,Male,1,1,3,Married,2705,No,6,4,5,4,0,3,23
1304,47,0,Travel_Rarely,Research & Development,Life Sciences,3,Female,2,3,2,Divorced,10333,Yes,28,3,22,11,14,10,4
1305,40,0,Travel_Rarely,Research & Development,Life Sciences,2,Female,3,2,1,Divorced,4448,No,15,3,7,4,7,7,12
1306,54,0,Travel_Rarely,Research & Development,Medical,4,Female,3,2,4,Married,6854,No,14,2,7,1,1,7,7
1307,31,0,Travel_Frequently,Sales,Marketing,1,Female,3,3,1,Married,9637,No,9,3,3,2,2,2,7
1308,28,0,Travel_Rarely,Research & Development,Medical,3,Female,3,1,1,Married,3591,No,3,3,3,2,1,2,1
1309,38,0,Travel_Rarely,Sales,Marketing,2,Female,1,2,4,Married,5405,Yes,20,2,4,2,0,3,2
1310,26,0,Travel_Rarely,Sales,Medical,3,Male,3,2,4,Single,4684,No,5,3,5,3,1,2,10
1311,58,0,Travel_Frequently,Research & Development,Life Sciences,1,Male,3,4,3,Married,15787,Yes,23,3,2,2,2,2,15
1312,18,0,Non-Travel,Research & Development,Medical,2,Female,3,1,3,Single,1514,No,0,1,0,0,0,0,14
1313,31,1,Travel_Rarely,Human Resources,Human Resources,4,Male,4,1,1,Married,2956,No,2,3,1,0,0,0,18
1314,29,1,Travel_Rarely,Human Resources,Human Resources,1,Male,2,1,1,Divorced,2335,Yes,4,3,2,2,2,0,13
1315,45,0,Non-Travel,Sales,Life Sciences,3,Female,3,2,3,Married,5154,No,10,4,8,7,5,7,2
1316,36,0,Travel_Rarely,Research & Development,Other,4,Female,3,2,2,Married,6962,Yes,15,3,1,0,0,0,2
1317,43,0,Travel_Frequently,Sales,Life Sciences,1,Male,3,2,4,Married,5675,No,7,3,7,7,7,7,2
1318,27,0,Travel_Frequently,Research & Development,Life Sciences,4,Female,3,1,4,Single,2379,Yes,6,2,5,4,0,2,5
1319,29,0,Travel_Frequently,Research & Development,Medical,4,Male,3,1,4,Married,3812,No,11,4,11,8,3,10,20
1320,32,0,Travel_Frequently,Sales,Marketing,4,Male,3,2,4,Single,4648,No,4,4,0,0,0,0,10
1321,42,0,Non-Travel,Research & Development,Technical Degree,3,Male,3,1,3,Married,2936,No,10,2,6,3,3,3,10
1322,47,0,Travel_Rarely,Research & Development,Life Sciences,2,Female,3,1,3,Single,2105,No,7,3,2,2,2,0,9
1323,46,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,3,3,4,Divorced,8578,No,12,2,9,8,4,7,2
1324,28,0,Non-Travel,Human Resources,Life Sciences,3,Male,3,1,4,Divorced,2706,No,3,3,3,2,2,2,1
1325,29,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,1,2,3,Divorced,6384,No,11,3,7,0,1,6,29
1326,42,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,3,1,3,Single,3968,No,8,3,0,0,0,0,8
1327,32,1,Travel_Rarely,Sales,Marketing,3,Male,2,2,2,Single,9907,Yes,7,2,2,2,2,2,2
1328,46,0,Travel_Rarely,Sales,Technical Degree,1,Female,4,4,1,Divorced,13225,No,25,3,19,17,2,8,3
1329,27,0,Travel_Rarely,Sales,Medical,2,Female,2,2,3,Married,3540,No,9,3,9,8,5,8,23
1330,29,0,Travel_Rarely,Human Resources,Medical,4,Male,2,1,2,Married,2804,No,1,3,1,0,0,0,6
1331,43,0,Travel_Rarely,Research & Development,Medical,1,Female,2,5,3,Married,19392,No,21,3,16,12,6,14,6
1332,48,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,2,5,2,Married,19665,No,29,3,22,10,12,9,10
1333,29,1,Travel_Frequently,Research & Development,Life Sciences,4,Male,2,1,4,Single,2439,Yes,1,2,1,0,1,0,24
1334,46,1,Travel_Rarely,Sales,Life Sciences,3,Female,3,3,2,Married,7314,No,14,3,8,7,0,7,10
1335,27,0,Travel_Frequently,Research & Development,Life Sciences,4,Female,2,1,1,Married,4774,No,8,2,7,6,7,3,15
1336,39,0,Travel_Rarely,Research & Development,Other,4,Male,3,2,4,Divorced,3902,No,7,3,2,2,2,2,19
1337,55,0,Travel_Rarely,Research & Development,Technical Degree,2,Male,2,1,4,Married,2662,No,19,4,5,2,0,4,2
1338,28,0,Travel_Rarely,Sales,Medical,2,Female,3,1,2,Married,2856,No,1,3,1,0,0,0,3
1339,30,1,Travel_Rarely,Sales,Medical,2,Male,3,1,4,Single,1081,No,1,2,1,0,0,0,9
1340,22,1,Travel_Rarely,Research & Development,Life Sciences,4,Male,3,1,2,Single,2472,Yes,1,3,1,0,0,0,7
1341,36,0,Travel_Rarely,Sales,Technical Degree,2,Female,2,2,3,Married,5673,Yes,10,3,10,9,1,7,10
1342,31,0,Travel_Rarely,Research & Development,Life Sciences,2,Male,3,2,3,Divorced,4197,No,10,3,10,8,0,2,20
1343,34,0,Travel_Rarely,Sales,Life Sciences,3,Male,3,3,4,Married,9713,Yes,9,3,5,3,1,0,4
1344,29,0,Travel_Rarely,Research & Development,Life Sciences,4,Male,3,1,1,Single,2062,No,11,3,3,2,1,2,7
1345,37,0,Travel_Rarely,Research & Development,Medical,4,Male,3,2,1,Married,4284,Yes,16,3,5,3,0,4,7
1346,35,0,Travel_Rarely,Research & Development,Other,4,Female,2,2,2,Married,4788,Yes,4,3,3,2,0,2,16
1347,45,0,Travel_Rarely,Research & Development,Life Sciences,2,Female,2,2,4,Married,5906,No,10,2,9,8,3,8,25
1348,36,0,Travel_Frequently,Human Resources,Human Resources,2,Male,2,2,4,Single,3886,No,10,2,10,1,0,8,2
1349,40,0,Travel_Rarely,Research & Development,Life Sciences,1,Male,3,4,1,Divorced,16823,No,22,3,19,7,11,16,1
1350,26,0,Travel_Rarely,Research & Development,Life Sciences,2,Female,2,1,3,Married,2933,Yes,1,2,1,0,1,0,1
1351,27,0,Travel_Rarely,Sales,Medical,1,Female,4,2,3,Single,6500,No,9,2,8,7,0,7,2
1352,48,0,Travel_Frequently,Research & Development,Medical,4,Female,3,4,4,Divorced,17174,No,24,3,22,17,4,7,22
1353,44,0,Travel_Rarely,Research & Development,Life Sciences,2,Male,4,2,1,Married,5033,No,10,3,2,0,2,2,1
1354,34,1,Non-Travel,Research & Development,Technical Degree,4,Male,1,1,1,Married,2307,Yes,5,3,5,2,3,0,16
1355,56,1,Travel_Rarely,Research & Development,Life Sciences,1,Male,3,1,4,Single,2587,No,5,3,4,2,1,0,24
1356,36,0,Travel_Rarely,Sales,Marketing,3,Male,2,2,2,Married,5507,No,12,1,4,2,1,3,17
1357,41,0,Travel_Rarely,Sales,Marketing,3,Female,3,2,2,Married,4393,No,14,3,5,4,1,4,8
1358,42,0,Travel_Rarely,Research & Development,Medical,3,Male,3,3,1,Married,13348,No,18,4,13,7,5,7,6
1359,31,0,Travel_Rarely,Sales,Medical,3,Female,3,2,4,Divorced,6583,Yes,8,3,5,2,1,4,10
1360,34,0,Travel_Rarely,Sales,Medical,4,Female,2,2,4,Married,8103,Yes,9,2,4,2,0,1,3
1361,31,0,Travel_Rarely,Research & Development,Medical,1,Female,4,1,3,Divorced,3978,No,4,2,2,2,2,2,4
1362,26,0,Travel_Frequently,Research & Development,Other,3,Male,4,1,4,Married,2544,No,8,3,7,7,7,7,6
1363,45,0,Travel_Frequently,Research & Development,Medical,2,Male,3,2,3,Single,5399,No,12,3,4,2,0,3,1
1364,33,0,Travel_Rarely,Sales,Marketing,2,Male,3,2,3,Single,5487,No,10,2,10,4,0,9,10
1365,28,0,Travel_Frequently,Sales,Life Sciences,3,Male,2,2,4,Married,6834,Yes,7,3,7,7,0,7,1
1366,29,1,Travel_Frequently,Sales,Technical Degree,3,Male,4,1,1,Single,1091,No,1,3,1,0,0,0,24
1367,39,0,Non-Travel,Sales,Life Sciences,1,Female,1,2,3,Married,5736,No,10,3,3,2,1,2,21
1368,27,0,Travel_Rarely,Research & Development,Technical Degree,2,Male,3,1,2,Married,2226,No,6,2,5,3,1,2,2
1369,34,0,Travel_Frequently,Research & Development,Other,3,Male,2,2,4,Married,5747,Yes,16,3,15,10,6,11,22
1370,28,1,Travel_Rarely,Sales,Marketing,4,Female,3,2,3,Single,9854,Yes,6,3,2,0,2,2,13
1371,47,0,Non-Travel,Research & Development,Technical Degree,3,Male,3,2,2,Married,5467,No,16,4,8,7,1,7,14
1372,56,0,Travel_Rarely,Sales,Marketing,4,Female,2,2,1,Married,5380,No,6,3,0,0,0,0,11
1373,39,0,Travel_Rarely,Research & Development,Medical,1,Male,3,2,1,Married,5151,No,10,3,10,0,7,9,9
1374,38,0,Travel_Frequently,Research & Development,Medical,4,Female,2,2,2,Divorced,2133,Yes,20,3,20,11,0,7,8
1375,58,0,Travel_Rarely,Sales,Life Sciences,4,Female,3,4,4,Married,17875,Yes,29,2,1,0,0,0,21
1376,32,1,Travel_Frequently,Research & Development,Life Sciences,1,Female,4,1,3,Single,2432,Yes,8,3,4,1,0,3,5
